order_no,order_qty,ind_price,sales,order_date,status,quarter,month,year,product_type,product_code,cust_nm,country,order_size
11796,21,41.67,875.07,41520,Shipped,3,9,2013,Cars,S24_2972,Collectables For Less Inc.,NA,Small
11797,41,36,1476,41559,Shipped,4,10,2013,Cars,S24_2011,Superz Retailers,USA,Large
11798,34,33.49,1138.66,41582,Shipped,4,11,2013,Cars,S24_2972,Quebec Home Shopping Network,Canada,Medium
11799,34,39.67,1348.78,41587,Shipped,4,11,2013,Cars,S24_2972,HFT Gifts,Norway,Medium
11800,26,29.59,769.34,41596,Shipped,4,11,2013,Cars,S24_2972,Online Diecast Creations Co.,USA,Medium
11801,20,36,720,41611,In Process,4,12,2013,Cars,S24_2972,Euro Shopping Channel,Spain,Small
11802,32,41.42,1325.44,41654,Shipped,1,1,2014,Cars,S24_2972,Euro Shopping Channel,Spain,Medium
11803,39,33.63,1311.57,41689,Shipped,1,2,2014,Cars,S24_2972,"Vida Sport, Ltd",Switzerland,Medium
11804,16,43.56,696.96,41739,Shipped,2,4,2014,Cars,S24_2972,"Oulu Toy Supplies, Inc.",Finland,Small
11805,39,41.67,1625.13,41792,Shipped,2,6,2014,Cars,S24_2972,UK Toys Ltd.,UK,Medium
11806,32,38.4,1228.8,41825,Shipped,3,7,2014,Cars,S24_2972,L'ordine Souveniers,Italy,Medium
11807,28,35.89,1004.92,41854,Shipped,3,8,2014,Cars,S24_2972,Signal Gift Stores,USA,Medium
11808,32,38.65,1236.8,41879,Disputed,3,8,2014,Cars,S24_2972,"Vida Sport, Ltd",Switzerland,Medium
11809,47,33.36,1567.92,41553,Shipped,4,10,2013,Cars,S24_2972,"Norway Gifts By Mail, Co.",Norway,Large
11810,31,39.91,1237.21,41927,Shipped,4,10,2014,Cars,S24_2972,"Toms Spezialitten, Ltd",Germany,Medium
11811,34,30.23,1027.82,41944,Shipped,4,11,2014,Cars,S24_2972,FunGift Corp.,USA,Medium
11812,23,41.24,948.52,41958,Shipped,4,11,2014,Cars,S24_2972,Motor Mint Distributors Inc.,USA,Small
11813,38,39.4,1497.2,41968,Shipped,4,11,2014,Cars,S24_2972,AUS Toys Co.,Australia,Medium
11814,34,36.52,1241.68,41979,Shipped,4,12,2014,Cars,S24_2972,Euro Shopping Channel,Spain,Medium
11815,33,97,3201,42013,Shipped,1,1,2015,Cars,S24_2972,NA,USA,Medium
11816,37,100,3700,42043,Shipped,1,2,2015,Cars,S24_2972,Euro Shopping Channel,Spain,Medium
11817,36,100,3600,42068,Disputed,1,3,2015,Cars,S24_2972,Mini Gifts Distributors Ltd.,USA,Medium
11818,45,42.56,1915.2,42107,Shipped,2,4,2015,Cars,S24_2972,Mini Caravy,France,Large
11819,12,39.67,476.04,42138,Shipped,2,5,2015,Cars,S24_2972,SSD Collectables,Austria,Small
11820,32,71.58,2863.2,41314,Shipped,1,2,2013,Classic Cars,S24_3151,Danish Wholesale Imports,Denmark,Medium
11821,34,86.62,2945.08,41393,Shipped,2,4,2013,Classic Cars,S24_3151,SSD Collectables,Austria,Medium
11822,39,92.71,3615.69,41436,In Process,2,6,2013,Classic Cars,S24_3151,"Stylish Desk Decors, Co.",UK,Medium
11823,32,95.25,4381.5,41491,Shipped,3,8,2013,Classic Cars,S24_3151,Mini Gifts Distributors Ltd.,USA,Large
11824,27,90.17,2675.04,41547,Shipped,3,9,2013,Classic Cars,S24_3151,Boards & Toys Co.,USA,Medium
11825,19,78.66,2675.04,41571,Shipped,4,10,2013,Classic Cars,S24_3151,Scandinavian Gift Ideas,Sweden,Small
11826,43,70.58,3034.94,41584,Shipped,4,11,2013,Classic Cars,S24_3151,CAF Imports,Spain,Large
11827,30,71.35,2140.5,41589,Shipped,4,11,2013,Classic Cars,S24_3151,Mini Creations Ltd.,USA,Medium
11828,43,82.2,3534.6,41596,In Process,4,11,2013,Classic Cars,S24_3151,Enaco Distributors,Spain,Large
11829,19,88.4,1679.6,41642,Shipped,1,1,2014,Classic Cars,S24_3151,"Saveley & Henriot, Co.",France,Small
11830,45,68.81,3096.45,41688,Shipped,1,2,2014,Classic Cars,S24_3151,Collectable Mini Designs Co.,USA,Large
11831,37,91.71,3393.27,41724,Shipped,1,3,2014,Classic Cars,S24_3151,Tikini Inc.,USA,Medium
11832,26,100,2600,41764,Shipped,2,5,2013,Classic Cars,S24_3151,Toysworld,NA,Medium
11833,32,90.17,1893.57,41808,Shipped,2,6,2014,Classic Cars,S24_3151,Quebec Home Shopping Network,Canada,Small
11834,25,98,2450,41840,Shipped,3,7,2014,Classic Cars,S24_3151,Petit Auto,Belgium,Small
11835,31,89.94,2788.14,41868,Disputed,3,8,2014,Classic Cars,S24_3151,"Royal Canadian Collectables, Ltd.",Canada,Medium
11836,42,83.97,3526.74,41890,Shipped,NA,9,2014,Classic Cars,S24_3151,Gifts4AllAges.com,USA,Large
11837,30,83.08,2492.4,41927,Shipped,4,10,2014,Classic Cars,S24_3151,"AV Stores, Co.",UK,Medium
11838,22,84.74,1864.28,41940,Shipped,4,10,2014,Classic Cars,S24_3151,RGS Gifts,France,Small
11839,38,82.85,3148.3,41949,Shipped,4,11,2014,Classic Cars,S24_3151,"Model Replicas, Co",Sweden,Medium
11840,51,100,5100,41964,Shipped,4,11,2014,Classic Cars,S24_3151,NA,Japan,Large
11841,29,100,2900,41976,Shipped,4,12,2014,Classic Cars,S24_3151,Euro Shopping Channel,Spain,Medium
11842,31,55.32,1714.92,42034,Shipped,1,1,2015,Classic Cars,S24_3151,"Oulu Toy Supplies, Inc.",Finland,Medium
11843,40,94.87,3794.8,42055,Shipped,1,2,2015,Classic Cars,S24_3151,Mind Games,USA,Medium
11844,23,82.2,1890.6,42084,Disputed,1,3,2015,Classic Cars,S24_3151,Mini Gifts Distributors Ltd.,USA,Small
11845,32,100,5900,42131,Shipped,2,5,2015,Classic Cars,S24_3151,Gifts4AllAges.com,USA,Large
11846,25,71.62,1790.5,41350,Shipped,1,3,2013,Cars,S24_3191,"AV Stores, Co.",UK,Small
11847,46,80.04,3681.84,41412,Shipped,2,5,2013,Cars,S24_3191,Signal Gift Stores,USA,Large
11848,27,72.62,1960.74,41526,Shipped,3,9,2013,Cars,S24_3191,"Anna's Decorations, Ltd",Australia,Medium
11849,19,76.05,1444.95,41565,In Process,4,3,2013,Cars,S24_3191,Heintze Collectables,Denmark,Small
11850,22,79.33,1745.26,41582,Shipped,4,11,2013,Cars,S24_3191,Giftware Inc ,USA,Small
11851,30,91.17,2735.1,41587,Shipped,4,11,2013,Cars,S24_3191,Mini Gifts Distributors Ltd.,USA,Medium
11852,28,71.77,2009.56,41596,Shipped,4,11,2013,Cars,S24_3191,Online Diecast Creations Co.,USA,Medium
11853,39,78.62,3066.18,41611,Shipped,4,12,2013,Cars,S24_3191,Muscle Machine Inc,USA,Medium
11854,25,77.62,1940.5,41654,Shipped,1,3,2014,Cars,S24_3191,Euro Shopping Channel,Spain,Small
11855,37,76.62,2834.94,41697,In Process,1,2,2014,Cars,S24_3191,"Saveley & Henriot, Co.",France,Medium
11856,22,80.33,1767.26,41740,Shipped,2,4,2014,Cars,S24_3191,Mini Caravy,France,Small
11857,43,95.74,4116.82,41828,Shipped,3,7,2014,Cars,S24_3191,Muscle Machine Inc,USA,Large
11858,31,69.06,2140.86,41859,Shipped,3,8,2014,Cars,S24_3191,Euro Shopping Channel,Spain,Medium
11859,31,65.49,2030.19,41880,Shipped,3,8,2014,Cars,S24_3191,Handji Gifts& Co,Singapore,Medium
11860,44,73.48,3233.12,41551,Shipped,4,10,2013,Cars,S24_3191,UK Toys Ltd.,UK,Large
11861,24,82.04,1968.96,41929,Shipped,4,10,2014,Cars,S24_3191,Euro Shopping Channel,Spain,Small
11862,37,82.75,3061.75,41946,Disputed,4,11,2014,Cars,S24_3191,FunGift Corp.,USA,Medium
11863,42,31.19,1309.98,41957,Shipped,4,11,2014,Cars,S24_3191,"AV Stores, Co.",UK,Large
11864,20,100,2000,41970,Shipped,4,11,2014,Cars,S24_3191,Signal Gift Stores,USA,Small
11865,45,82.049,3537.9,42024,Shipped,1,1,2015,Cars,S24_3191,Mini Gifts Distributors Ltd.,USA,Large
11866,32,77.06,3236.52,42050,Shipped,1,2,2015,Cars,S24_3191,Euro Shopping Channel,Spain,Large
11867,10,78.33,783.3,42113,Shipped,2,4,2015,Cars,S24_3191,The Sharp Gifts Warehouse,USA,Small
11868,31,95.74,2967.94,42151,Shipped,2,5,2015,Cars,S24_3191,Fast Toys Co.,Australia,Medium
11869,29,62.07,1800.03,41337,Shipped,1,3,2013,Cars,S24_3371,Cruz & Sons Co.,Philippines,Medium
11870,32,48.21,1542.72,41401,Shipped,2,5,2013,Cars,S24_3371,Marseille Mini Autos,France,Medium
11871,24,63.13,1515.12,41454,Disputed,2,6,2013,Cars,S24_3371,Mini Gifts Distributors Ltd.,USA,Small
11872,26,67.58,1757.08,41520,Shipped,3,9,2013,Cars,S24_3371,Collectables For Less Inc.,USA,Medium
11873,32,68.8,3371.2,41558,Shipped,4,10,2013,Cars,S24_3371,Mind Games,USA,Large
11874,32,48.21,1542.72,41581,Shipped,4,11,2013,Cars,S24_3371,"Anna's Decorations, Ltd",Australia,Medium
11875,20,62.52,1250.4,41587,Shipped,4,11,2013,Cars,S24_3371,HFT Gifts,Norway,Small
11876,44,59.01,2596.44,41596,In Process,4,11,2013,Cars,S24_3371,"Toms Spezialitten, Ltd",Germany,Large
11877,33,63.9,2108.7,41611,Shipped,4,12,2013,Cars,S24_3371,Euro Shopping Channel,Spain,Medium
11878,46,46.98,2161.08,41653,Shipped,1,1,2014,Cars,S24_3371,ACN ,France,Large
11879,21,47.21,991.41,41689,Shipped,1,2,2014,Cars,S24_3371,"Vida Sport, Ltd",Switzerland,Small
11880,43,61.45,2642.35,41736,Shipped,2,4,2014,Cars,S24_3371,Danish Wholesale Imports,Denmark,Large
11881,23,51.66,1188.18,41792,Shipped,2,6,2014,Cars,S24_3371,UK Toys Ltd.,UK,Small
11882,45,60.45,2720.25,41825,In Process,NA,7,2014,Cars,S24_3371,L'ordine Souveniers,Italy,Large
11883,17,58.23,989.91,41850,Shipped,3,7,2014,Cars,S24_3371,Online Mini Collectables,USA,Small
11884,16,66.97,1071.52,41879,Shipped,3,8,2014,Cars,S24_3371,"Vida Sport, Ltd",Switzerland,Small
11885,30,57.78,1733.4,41552,Shipped,4,10,2013,Cars,S24_3371,"Blauer See Auto, Co.",Germany,Medium
11886,36,54.94,1977.84,41927,Shipped,4,10,2014,Cars,S24_3371,"Toms Spezialitten, Ltd",Germany,Medium
11887,23,58.23,1339.29,41943,Shipped,4,10,2014,Cars,S24_3371,"Model Replicas, Co",Sweden,Small
11888,21,100,2100,41958,Shipped,4,11,2014,Cars,S24_3371,Motor Mint Distributors Inc.,USA,Small
11889,47,61.45,2888.15,41968,Disputed,4,11,2014,Cars,S24_3371,AUS Toys Co.,Australia,Large
11890,42,60.45,2538.9,41979,Shipped,4,12,2014,Cars,S24_3371,Euro Shopping Channel,Spain,Large
11891,18,97,1746,42007,Shipped,1,1,2015,Cars,S24_3371,Suominen Souveniers,Finland,Small
11892,42,40.54,2675.04,42043,Shipped,1,2,2015,Cars,S24_3371,Euro Shopping Channel,Spain,Large
11893,45,51.84,2332.8,42068,Shipped,1,3,2015,Cars,S24_3371,Mini Gifts Distributors Ltd.,USA,Large
11894,53,50.66,2684.98,42140,Shipped,2,5,2015,Cars,S24_3371,SSD Collectables,Austria,Large
11895,28,49.6,1388.8,41319,Shipped,1,2,2013,Classic Cars,S24_3420,Rovelli Gifts,Italy,Medium
11896,16,71.98,1151.68,41390,Shipped,2,4,2013,Classic Cars,S24_3420,SSD Collectables,Austria,Small
11897,28,58.18,1629.04,41442,Shipped,2,6,2013,Classic Cars,S24_3420,Gift Ideas Corp.,USA,Medium
11898,31,75.59,2343.29,41495,Disputed,3,8,2013,Classic Cars,S24_3420,Mini Creations Ltd.,USA,Medium
11899,31,52.89,1639.59,41550,Shipped,4,10,2013,Classic Cars,S24_3420,FIN Corp.,Finland,Medium
11900,32,62.12,1739.36,41568,Shipped,4,10,2013,Classic Cars,S24_3420,Scandinavian Gift Ideas,Sweden,Small
11901,26,72.64,1888.64,41587,Shipped,4,11,2013,Classic Cars,S24_3420,Alpha Cognac,France,Medium
11902,19,67.04,1273.76,41591,Shipped,4,11,2013,Classic Cars,S24_3420,"Double Decker Gift Stores, Ltd",UK,Small
11903,24,82.049,1648.08,41602,In Process,4,11,2013,Classic Cars,S24_3420,Cruz & Sons Co.,Philippines,Small
11904,32,76.59,2675.04,41646,Shipped,NA,1,2014,Classic Cars,S24_3420,Superz Retailers,USA,Medium
11905,42,69.35,2912.7,41690,Shipped,1,2,2014,Classic Cars,S24_3420,Collectable Mini Designs Co.,USA,Large
11906,23,67.7,1557.1,41766,Shipped,2,5,2013,Classic Cars,S24_3420,Cambridge Collectables Co.,USA,Small
11907,43,67.35,2896.05,41811,Shipped,2,6,2014,Classic Cars,S24_3420,Euro Shopping Channel,Spain,Large
11908,20,71.33,1426.6,41839,Shipped,3,7,2014,Classic Cars,S24_3420,Collectables For Less Inc.,USA,Small
11909,38,70.67,2685.46,41873,In Process,3,8,2014,Classic Cars,S24_3420,"Norway Gifts By Mail, Co.",Norway,Medium
11910,29,51.92,1505.68,41896,Shipped,3,9,2013,Classic Cars,S24_3420,"Bavarian Collectables Imports, Co.",Germany,Medium
11911,19,68.67,1304.73,41923,Shipped,4,10,2014,Classic Cars,S24_3420,NA,USA,Small
11912,43,75.93,3264.99,41942,Shipped,NA,10,2014,Classic Cars,S24_3420,giftsbymail.co.uk,UK,Large
11913,19,71.98,1367.62,41956,Shipped,4,11,2014,Classic Cars,S24_3420,Rovelli Gifts,Italy,Small
11914,27,97.69,2637.63,41965,Shipped,4,11,2014,Classic Cars,S24_3420,"Tokyo Collectables, Ltd",Japan,Medium
11915,35,65.38,2288.3,41973,Shipped,4,11,2014,Classic Cars,S24_3420,"Stylish Desk Decors, Co.",UK,Medium
11916,30,100,3000,41988,Disputed,4,12,2014,Classic Cars,S24_3420,Fast Toys Co.,Australia,Medium
11917,45,65,2925,42036,Shipped,1,2,2015,Classic Cars,S24_3420,"Oulu Toy Supplies, Inc.",Finland,Large
11918,33,61.76,2038.08,42063,Shipped,1,2,2015,Classic Cars,S24_3420,Euro Shopping Channel,Spain,Medium
11919,31,68.67,2128.77,42090,Shipped,1,3,2015,Classic Cars,S24_3420,Super Toys,France,Medium
11920,34,56.2,2675.04,42093,Shipped,1,3,2015,Classic Cars,S24_3420,The Sharp Gifts Warehouse,USA,Medium
11921,17,68.7,1167.9,42134,Shipped,2,5,2015,Classic Cars,S24_3420,"Australian Collectables, Ltd",Australia,Small
11922,35,98,3430,41350,Shipped,1,3,2013,Cars,S24_3432,"AV Stores, Co.",UK,Medium
11923,40,97,3880,41412,Shipped,2,5,2013,Cars,S24_3432,Signal Gift Stores,USA,Medium
11924,23,100,2300,41526,Shipped,3,9,2013,Cars,S24_3432,"Anna's Decorations, Ltd",Australia,Small
11925,29,100,2900,41565,Disputed,4,10,2013,Cars,S24_3432,Heintze Collectables,Denmark,Medium
11926,20,96.51,1930.2,41582,Shipped,4,11,2013,Cars,S24_3432,Giftware Inc ,USA,Small
11927,46,97,4462,41587,Shipped,4,11,2013,Cars,S24_3432,Mini Gifts Distributors Ltd.,USA,Large
11928,42,100,4200,41596,Shipped,4,11,2013,Cars,S24_3432,Online Diecast Creations Co.,USA,Large
11929,47,90.02,4230.94,41611,Shipped,4,12,2013,Cars,S24_3432,Muscle Machine Inc,USA,Large
11930,44,85.81,3775.64,41654,In Process,1,1,2014,Cars,S24_3432,Euro Shopping Channel,Spain,Large
11931,45,89.09,4009.05,41693,Shipped,1,2,2014,Cars,S24_3432,Collectable Mini Designs Co.,USA,Large
11932,23,85.73,1971.79,41740,Shipped,2,4,2014,Cars,S24_3432,Mini Caravy,France,Small
11933,42,100,4200,41828,Shipped,3,7,2014,Cars,S24_3432,Muscle Machine Inc,USA,Large
11934,46,98,4508,41859,Shipped,3,8,2014,Cars,S24_3432,Euro Shopping Channel,Spain,Large
11935,38,97,3686,41880,Shipped,3,8,2014,Cars,S24_3432,Handji Gifts& Co,Singapore,Medium
11936,18,95.37,1716.66,41550,In Process,4,10,2013,Cars,S24_3432,"Norway Gifts By Mail, Co.",Norway,Small
11937,45,91.09,4099.05,41929,Shipped,4,10,2014,Cars,S24_3432,NA,Spain,Large
11938,19,87.95,1671.05,41946,Shipped,4,11,2014,Cars,S24_3432,FunGift Corp.,USA,Small
11939,28,34.18,957.04,41957,Shipped,4,11,2014,Cars,S24_3432,"AV Stores, Co.",UK,Medium
11940,22,94.88,2087.36,41970,Shipped,4,11,2014,Cars,S24_3432,Signal Gift Stores,USA,Small
11941,19,98.58,1873.02,42024,Shipped,1,1,2015,Cars,S24_3432,Mini Gifts Distributors Ltd.,USA,Small
11942,32,98,3136,42050,Shipped,1,2,2015,Cars,S24_3432,Euro Shopping Channel,Spain,Medium
11943,40,83.73,3349.2,41596,Disputed,2,4,2015,Cars,S24_3432,The Sharp Gifts Warehouse,NA,Medium
11944,22,100,2200,42151,Shipped,2,5,2015,Cars,S24_3432,Fast Toys Co.,Australia,Small
11945,49,78.67,3854.83,41317,Shipped,1,2,2013,Classic Cars,S24_3816,Danish Wholesale Imports,Denmark,Large
11946,33,88.57,2922.81,41391,Shipped,2,4,2013,Classic Cars,S24_3816,SSD Collectables,Austria,Medium
11947,32,74.99,3524.53,41434,Shipped,2,6,2013,Classic Cars,S24_3816,"Stylish Desk Decors, Co.",UK,Large
11948,19,79.51,1510.69,41494,Shipped,3,8,2013,Classic Cars,S24_3816,Mini Creations Ltd.,USA,Small
11949,36,66.93,2409.48,41554,Shipped,4,10,2013,Classic Cars,S24_3816,FIN Corp.,Finland,Medium
11950,27,81.86,2210.22,41569,Shipped,4,10,2013,Classic Cars,S24_3816,Scandinavian Gift Ideas,Sweden,Medium
11951,18,69.12,1244.16,41583,Shipped,4,11,2013,Classic Cars,S24_3816,NA,France,Small
11952,32,84.54,2705.28,41590,Disputed,4,11,2013,Classic Cars,S24_3816,"Double Decker Gift Stores, Ltd",UK,Medium
11953,21,85.38,1792.98,41605,Shipped,4,11,2013,Classic Cars,S24_3816,Enaco Distributors,Spain,Small
11954,20,87.73,1754.6,41647,Shipped,1,1,2014,Classic Cars,S24_3816,Superz Retailers,USA,Small
11955,43,77.51,3332.93,41686,Shipped,1,2,2014,Classic Cars,S24_3816,Collectable Mini Designs Co.,USA,Large
11956,19,75.31,1430.89,41764,Shipped,2,5,2014,Classic Cars,S24_3816,Toysworld,USA,Small
11957,48,86.21,4138.08,41815,In Process,2,6,2014,Classic Cars,S24_3816,Euro Shopping Channel,Spain,Large
11958,46,81.02,3726.92,41840,Shipped,3,7,2014,Classic Cars,S24_3816,Petit Auto,Belgium,Large
11959,30,69.96,2098.8,41868,Shipped,3,8,2014,Classic Cars,S24_3816,"Royal Canadian Collectables, Ltd.",Canada,Medium
11960,18,76.15,1370.7,41895,Shipped,3,9,2014,Classic Cars,S24_3816,"Bavarian Collectables Imports, Co.",Germany,Small
11961,21,90.41,1898.61,41927,Shipped,4,10,2014,Classic Cars,S24_3816,"Classic Gift Ideas, Inc",USA,Small
11962,23,90.25,2075.75,41943,Shipped,4,10,2014,Classic Cars,S24_3816,giftsbymail.co.uk,UK,Small
11963,17,89.25,1517.25,41949,In Process,4,11,2014,Classic Cars,S24_3816,"Model Replicas, Co",Sweden,Small
11964,38,58.36,2217.68,41964,Shipped,4,11,2014,Classic Cars,S24_3816,"Tokyo Collectables, Ltd",Japan,Medium
11965,24,59.34,1424.16,41976,Shipped,4,12,2014,Classic Cars,S24_3816,Euro Shopping Channel,Spain,Small
11966,21,98,2058,42034,Shipped,1,1,2013,Classic Cars,S24_3816,"Oulu Toy Supplies, Inc.",Finland,Small
11967,34,82.54,2806.36,42060,Shipped,1,2,2015,Classic Cars,S24_3816,Mini Gifts Distributors Ltd.,USA,Medium
11968,33,89.57,2955.81,42084,Shipped,1,3,2015,Classic Cars,S24_3816,Mini Gifts Distributors Ltd.,USA,Medium
11969,41,71.96,2950.36,42096,Shipped,2,4,2015,Classic Cars,S24_3816,The Sharp Gifts Warehouse,USA,Large
11970,32,74.31,3641.19,41596,Disputed,2,5,2015,Classic Cars,S24_3816,Gifts4AllAges.com,USA,Large
11971,37,97,3589,41333,Shipped,1,2,2013,Cars,S24_3856,Cruz & Sons Co.,Philippines,Medium
11972,39,100,3900,41400,Shipped,2,5,2013,Cars,S24_3856,Marseille Mini Autos,France,Medium
11973,46,100,2675.04,41458,Shipped,3,7,2013,Cars,S24_3856,Mini Gifts Distributors Ltd.,USA,Large
11974,21,98,2058,41521,Shipped,3,9,2013,Cars,S24_3856,Collectables For Less Inc.,USA,Small
11975,32,97,3104,41555,Shipped,4,10,2013,Cars,S24_3856,Superz Retailers,USA,Medium
11976,30,100,3000,41580,Shipped,4,11,2013,Cars,S24_3856,Mini Auto Werke,Austria,Medium
11977,32,100,2675.04,41591,Shipped,4,11,2013,Cars,S24_3856,HFT Gifts,Norway,Small
11978,43,98,4214,41597,Shipped,4,11,2013,Cars,S24_3856,Online Diecast Creations Co.,USA,Large
11979,44,97,4268,41607,Disputed,4,11,2013,Cars,S24_3856,Euro Shopping Channel,Spain,Large
11980,45,100,4500,41653,Shipped,1,1,2014,Cars,S24_3856,Euro Shopping Channel,Spain,Large
11981,39,100,3900,41693,Shipped,1,2,2014,Cars,S24_3856,"Vida Sport, Ltd",Switzerland,Medium
11982,27,98,2646,41740,Shipped,2,4,2014,Cars,S24_3856,"Oulu Toy Supplies, Inc.",Finland,Medium
11983,36,97,3492,41788,Shipped,2,5,2014,Cars,S24_3856,UK Toys Ltd.,UK,Medium
11984,32,100,2000,41824,In Process,3,7,2014,Cars,S24_3856,L'ordine Souveniers,Italy,Small
11985,24,100,2400,41858,Shipped,3,8,2014,Cars,S24_3856,Signal Gift Stores,USA,Small
11986,34,98,3332,41880,Shipped,3,8,2014,Cars,S24_3856,"Vida Sport, Ltd",Switzerland,Medium
11987,47,97,4559,41549,Shipped,4,10,2013,Cars,S24_3856,"Norway Gifts By Mail, Co.",Norway,Large
11988,41,100,4100,41926,Shipped,4,10,2014,Cars,S24_3856,"Toms Spezialitten, Ltd",Germany,Large
11989,25,100,2500,41948,Shipped,4,11,2014,Cars,S24_3856,FunGift Corp.,USA,Small
11990,19,98,1862,41959,In Process,4,11,2014,Cars,S24_3856,Motor Mint Distributors Inc.,USA,Small
11991,39,97,3783,41964,Shipped,4,11,2014,Cars,S24_3856,AUS Toys Co.,Australia,Medium
11992,28,100,2800,41978,Shipped,4,12,2014,Cars,S24_3856,Euro Shopping Channel,Spain,Medium
11993,30,93.58,2807.4,42011,Shipped,1,1,2015,Cars,S24_3856,Suominen Souveniers,Finland,Medium
11994,31,51.27,1589.37,42044,Shipped,1,2,2015,Cars,S24_3856,Euro Shopping Channel,Spain,Medium
11995,42,97,4074,42064,Shipped,1,3,2015,Cars,S24_3856,Mini Gifts Distributors Ltd.,USA,Large
11996,72,100,7200,42106,Shipped,2,4,2015,Cars,S24_3856,Mini Caravy,France,Large
11997,69,100,6900,42142,Disputed,2,5,2015,Cars,S24_3856,SSD Collectables,Austria,Large
11998,48,62.83,3015.84,41321,Shipped,1,2,2013,Trucks,S24_3949,Rovelli Gifts,Italy,Large
11999,25,67.29,1682.25,41389,Shipped,2,4,2013,Trucks,S24_3949,SSD Collectables,Austria,Small
12000,46,80.89,3720.94,41439,Shipped,2,6,2013,Trucks,S24_3949,Gift Ideas Corp.,USA,Large
12001,27,65.19,1760.13,41497,Shipped,3,8,2013,Trucks,S24_3949,NA,USA,Medium
12002,42,75.11,934.32,41552,Shipped,4,10,2013,Trucks,S24_3949,FIN Corp.,Finland,Small
12003,24,70.02,2190.15,41572,Shipped,4,10,2013,Trucks,S24_3949,Techno Toys,USA,Small
12004,26,71.33,3051.63,41584,Shipped,4,11,2013,Trucks,S24_3949,Alpha Cognac,France,Medium
12005,42,65.19,2737.98,41606,Shipped,4,11,2013,Trucks,S24_3949,Cruz & Sons Co.,Philippines,Large
12006,27,67.6,1825.2,41650,Disputed,1,1,2014,Trucks,S24_3949,Osaka Souveniers Co.,Japan,Medium
12007,45,53.64,2413.8,41686,Shipped,1,2,2014,Trucks,S24_3949,Collectable Mini Designs Co.,USA,Large
12008,29,59.05,1712.45,41729,Shipped,1,3,2014,Trucks,S24_3949,"Royal Canadian Collectables, Ltd.",Canada,Medium
12009,39,74.06,2888.34,41771,Shipped,2,5,2014,Trucks,S24_3949,The Sharp Gifts Warehouse,USA,Medium
12010,46,59.42,2733.32,41813,Shipped,2,6,2014,Trucks,S24_3949,Euro Shopping Channel,Spain,Large
12011,38,78.89,2997.82,41840,In Process,3,7,2014,Trucks,S24_3949,RGS Gifts,France,Medium
12012,17,54.96,934.32,41870,Shipped,3,8,2014,Trucks,S24_3949,"Norway Gifts By Mail, Co.",Norway,Small
12013,31,70.65,2190.15,41898,Shipped,3,9,2014,Trucks,S24_3949,"Bavarian Collectables Imports, Co.",Germany,Medium
12014,41,74.43,3051.63,41926,Shipped,4,10,2014,Trucks,S24_3949,Mini Classics,USA,Large
12015,27,74.79,2019.33,41596,Shipped,4,10,2014,Trucks,S24_3949,giftsbymail.co.uk,UK,Medium
12016,31,75.43,2338.33,41953,Shipped,4,11,2014,Trucks,S24_3949,Rovelli Gifts,Italy,Small
12017,44,95.92,4220.48,41967,In Process,4,11,2014,Trucks,S24_3949,"Tokyo Collectables, Ltd",Japan,Large
12018,32,57.37,1835.84,41975,Shipped,4,12,2014,Trucks,S24_3949,"Stylish Desk Decors, Co.",UK,Medium
12019,23,97,2231,41987,Shipped,4,12,2014,Trucks,S24_3949,Fast Toys Co.,Australia,Small
12020,35,72,2520,42033,Shipped,1,1,2015,Trucks,S24_3949,"Oulu Toy Supplies, Inc.",Finland,Medium
12021,40,72.32,2892.8,42065,Shipped,1,3,2013,Trucks,S24_3949,Euro Shopping Channel,Spain,Medium
12022,39,66.24,2583.36,42092,Shipped,1,3,2015,Trucks,S24_3949,Super Toys,France,Medium
12023,61,57.05,3480.05,42094,Shipped,1,3,2015,Trucks,S24_3949,Tikini Inc.,USA,Large
12024,14,74.06,1036.84,42132,Disputed,2,5,2015,Trucks,S24_3949,L'ordine Souveniers,Italy,Small
12025,48,33.47,1606.56,41281,Shipped,1,1,2013,Classic Cars,S24_3969,Online Diecast Creations Co.,USA,Large
